22-rdf-syntax-ns#type_0;22-rdf-syntax-ns#type_1;22-rdf-syntax-ns#type_2;22-rdf-syntax-ns#type_3;22-rdf-syntax-ns#type_4;22-rdf-syntax-ns#type_5;added_0;added_1;architect_0;architecture_0;area_0;caption_0;governingBody_0;latDegrees_0;latDirection_0;latMinutes_0;latSeconds_0;location_0;location_1;location_2;locmapin_0;longDegrees_0;longDirection_0;longMinutes_0;longSeconds_0;name_0;name_1;nrhpReferenceNumber_0;nrhpType_0;refnum_0;wgs84_pos#lat_0;wgs84_pos#long_0
HistoricPlace;Place;LandmarksOrHistoricalBuildings;Place;_Feature;owl#Thing;1988-05-25;1988-05-25;;Late 19th And 20th Century Revivals, Bungalow/Craftsman, Late Victorian;174002.261632;Charles W. Beckley House;Private;41;N;35;31;Southington,_Connecticut;Roughly Oakland Rd. between Meriden and Berlin Aves., and Meriden Ave. between Oakland Rd. and Delhunty Dr., Southington, Connecticut;;Connecticut;72;W;52;26;Meriden Avenue--Oakland Road Historic District;Meriden Avenue--Oakland Road Historic District;88000580;hd;88000580;41.591944444444444;-72.87388888888889
HistoricPlace;Place;LandmarksOrHistoricalBuildings;Place;owl#Thing;;1996-03-21;1996-03-21;;;;;;;;;;Lake_Michigan;Lake Michigan off the coast of Sister Bay, Wisconsin;;;;;;;Meridian  Shipwreck Site;Meridian (schooner) Shipwreck Site;96000294;;96000294;;
HistoricPlace;Place;LandmarksOrHistoricalBuildings;Place;_Feature;owl#Thing;1974-10-25;1974-10-25;George_Burnap;;;A thirteen-basin cascade fountain is one of the most dramatic features of Meridian Hill Park;;;;;;Washington,_D.C.;Washington,_D.C.;Bounded by 16th, Euclid, 15th, and W Sts., NW.;;;;;;Meridian Hill Park;Meridian Hill Park;74000273;nhl;74000273;38.921236;-77.035611
HistoricPlace;Place;LandmarksOrHistoricalBuildings;Place;_Feature;owl#Thing;1973-05-08;1973-05-08;John_Russell_Pope;Beaux Arts;;Meridian House in summer, 2008;;;;;;Washington,_D.C.;Washington,_D.C.;1630;;;;;;Meridian House;Meridian House;73002101;;73002101;38.9202;-77.0382
HistoricPlace;Place;LandmarksOrHistoricalBuildings;Place;_Feature;owl#Thing;1974-12-31;1974;;;;;;;;;;WI 113 at the Wisconsin River;;;;;;;;Merrimac Ferry;Merrimac Ferry;74000330;;74000330;43.368994;-89.625263
HistoricPlace;Place;LandmarksOrHistoricalBuildings;Place;owl#Thing;;1991-04-17;;;;;;;;;;;Gold_Coast_(Connecticut);Southwestern_Connecticut;;;;;;;Merritt Parkway;;91000410;;;;
HistoricPlace;Place;LandmarksOrHistoricalBuildings;Place;_Feature;owl#Thing;1978-11-21;1978-11-21;;;;;Public;;;;;;;;Arizona;;;;;Mesa Grande;Mesa Grande;78000549;;78000549;33.43415;-111.84527083333333
HistoricPlace;Place;LandmarksOrHistoricalBuildings;Place;owl#Thing;;1992-03-10;1992-03-10;;;;;;;;;;Mesquite,_Nevada;Nevada;Mesquite,_Nevada;Nevada;;;;;Mesquite High School Gymnasium;Mesquite High School Gymnasium;92000119;;92000119;;
HistoricPlace;Place;LandmarksOrHistoricalBuildings;Place;_Feature;owl#Thing;2010-02-17;2010-02-17;;Greek Revival;797.173152128;Methodist Episcopal Church, August 2010;Private;43;N;25;32;Stony_Creek,_New_York;33;;New York;73;W;55;47;Methodist Episcopal Church;Methodist Episcopal Church;10000010;;10000010;43.42561388888889;-73.92978611111111
HistoricPlace;Place;LandmarksOrHistoricalBuildings;Place;_Feature;owl#Thing;1980-01-24;1980-01-24;"Kimball,Francis ; Multiple";Greek Revival, Renaissance, and Federal;36419.078016;;Private and Local;41;N;33;27;Middletown,_Connecticut;Main and College Sts., Middletown, Connecticut;;Connecticut;72;W;38;49;Metro South Historic District;Metro South Historic District;80004064;hd;80004064;41.5575;-72.64694444444444
HistoricPlace;Place;LandmarksOrHistoricalBuildings;Place;owl#Thing;;1999-08-27;1999-08-27;Warren B.Dunnell;Romanesque;;;;;;;;Grand_Forks,_North_Dakota;Grand_Forks,_North_Dakota;116;;;;;;Metropolitan Opera House;Metropolitan Opera House;99001048;;99001048;;
HistoricPlace;Place;LandmarksOrHistoricalBuildings;Place;_Feature;owl#Thing;1975-05-28;2008-09-04;;Greek Revival, Italianate, Romanesque, Second Empire;103996.7005568;;Local and Private;40;N;27;21;Pittsburgh;Pittsburgh,_Pennsylvania;Irregular pattern between Brighton and Arch Sts. and between O'Hern and West Park ,;Pennsylvania;80;W;0;41;Mexican War Streets Historic District;Mexican War Streets Historic District;75001612 and 08000845;hd;75001612;40.45589722222222;-80.0115
HistoricPlace;Place;LandmarksOrHistoricalBuildings;Place;_Feature;owl#Thing;1991-06-20;1991-06-20;Multiple;Greek Revival, Italianate;72838.156032;Becks Hotel, Mexico Village Historic District, November 2009;Local;43;N;27;29;Mexico_(village),_New_York;Main, Jefferson, Church and Spring Sts., Mexico, New York;;New York;76;W;13;46;Mexico Village Historic District;Mexico Village Historic District;91000528;hd;91000528;43.45805555555555;-76.22944444444444
HistoricPlace;Place;LandmarksOrHistoricalBuildings;Place;owl#Thing;;1973-06-19;1973-06-19;;;;;Private;;;;;;;;Maryland;;;;;Meyer Site;Meyer Site;73000921;;73000921;;
HistoricPlace;Place;LandmarksOrHistoricalBuildings;Place;_Feature;owl#Thing;1986-07-03;1986-07-03;;Vernacular_architecture;;;Private;27;N;19;10;Florida;Miakka,_Florida;Myakka_City,_Florida;Florida;82;W;16;11;Miakka School House;Miakka School House;86001458;;86001458;27.319444444444443;-82.26972222222223
HistoricPlace;Place;LandmarksOrHistoricalBuildings;Place;owl#Thing;;1978-12-18;1978;;;485587.70688;;Private;;;;;;;;Ohio;;;;;Miami-Erie Canal Site Historic District;Miami-Erie Canal Site Historic District;78002016;hd;78002016;;
HistoricPlace;Place;LandmarksOrHistoricalBuildings;Place;_Feature;owl#Thing;1979-05-14;1979-05-14;;;2.3267744288E7;;;25;N;47;9;Florida;Miami_Beach,_Florida;Florida;Florida;80;W;8;3;Miami Beach Architectural District;Miami Beach Architectural District;79000667;hd;79000667;25.785833333333333;-80.13416666666667
HistoricPlace;Place;LandmarksOrHistoricalBuildings;Place;_Feature;owl#Thing;1979-12-31;1979-12-31;;;;;;25;N;47;29;Florida;Miami;Miami,_Florida;Florida;80;W;12;45;Miami City Hospital, Building No. 1;Miami City Hospital, Building No. 1;79000666;;79000666;25.79138888888889;-80.2125
HistoricPlace;Place;LandmarksOrHistoricalBuildings;Place;_Feature;owl#Thing;1986-06-05;1986-06-05;;;;;;25;N;49;53;Florida;Miami;Miami,_Florida;Florida;80;W;12;0;Miami Edison Senior High School;Miami Edison Senior High School;86001212;;86001212;25.83138888888889;-80.2
HistoricPlace;Place;LandmarksOrHistoricalBuildings;Place;owl#Thing;;1988-11-14;1988-11-14;;;;;;;;;;Miami-Dade_County,_Florida;Miami_Shores,_Florida;Miami-Dade_County,_Florida;;;;;;Miami Shores Thematic Resource;Miami Shores Thematic Resource;64000116;;64000116;;
HistoricPlace;Place;LandmarksOrHistoricalBuildings;Place;_Feature;owl#Thing;1974-12-27;1974-12-27;;;;;;25;N;47;30;Florida;Miami;Miami,_Florida;Florida;80;W;11;10;Miami Women's Club;Miami Women's Club;74002257;;74002257;25.791666666666668;-80.18611111111112
HistoricPlace;Place;LandmarksOrHistoricalBuildings;Place;_Feature;owl#Thing;1996-06-28;1996-06-28;;;;;;30;N;35;36;Florida;Miccosukee,_Florida;Florida;Florida;84;W;2;28;Miccosukee Methodist Church;Miccosukee Methodist Church;96000695;;96000695;30.593333333333334;-84.0411111111111
HistoricPlace;Place;LandmarksOrHistoricalBuildings;Place;_Feature;owl#Thing;2009-10-23;2009-10-23;;;4046.564224;;Private;14;S;16;41;American_Samoa;Western_District,_American_Samoa;Route 118, N. side of Utulei, Utulei vicinity, Western District, American Samoa;American Samoa;170;W;40;59;Michael J. Kirwan Educational Television Center;Michael J. Kirwan Educational Television Center;09000842;;9000842;-14.278111027777777;-170.683143
HistoricPlace;Place;LandmarksOrHistoricalBuildings;Place;_Feature;owl#Thing;2000-07-27;2000-07-27;;Georgian, Other, Sweitzer barn;14162.974784;;Local;40;N;1;15;East_Manchester_Township,_York_County,_Pennsylvania;400;;Pennsylvania;76;W;42;16;Michael and Magdealena Bixler Farmstead;Michael and Magdealena Bixler Farmstead;00000850;;850;40.020833333333336;-76.70444444444445
HistoricPlace;Place;LandmarksOrHistoricalBuildings;Place;_Feature;owl#Thing;1978-11-15;1978-11-15;Holabird & Roche;Gothic, Other, Skyscraper;119373.644608;Wrigley_Building;Private;41;N;53;19;Chicago;Chicago,_Illinois;Chicago;Illinois;87;W;37;29;Michigan–Wacker Historic District;Michigan–Wacker Historic District;78001124;hd;78001124;41.88861111111111;-87.62472222222222
HistoricPlace;Place;LandmarksOrHistoricalBuildings;Place;_Feature;owl#Thing;1975-04-16;1975-04-16;Reed_and_Stem;Beaux-Arts_architecture;46451.52;Michigan Central Station in 2010;Private;42;N;19;44;Detroit;Michigan;Detroit;Michigan;83;W;4;40;Michigan Central Station;Michigan Central Station;75000969;;75000969;42.32880277777778;-83.07773055555556
HistoricPlace;Place;LandmarksOrHistoricalBuildings;Place;_Feature;owl#Thing;1985-04-11;1985-04-11;;;;;;26;N;43;2;Florida;West_Palm_Beach,_Florida;Florida;Florida;80;W;3;36;Mickens House;Mickens House;85000769;;85000769;26.717222222222222;-80.06
HistoricPlace;Place;LandmarksOrHistoricalBuildings;Place;owl#Thing;;2000-12-06;2000-12-06;;;;;;;;;;Memphis,_Tennessee;996;Memphis, Tennessee 38104;Tennessee;;;;;Mid-South Coliseum;Mid-South Coliseum;00001429;;1429;;
HistoricPlace;Place;LandmarksOrHistoricalBuildings;Place;_Feature;owl#Thing;2000-06-15;2000-06-15;;;;Middleborough's town hall, located at the center of the district;U.S. POSTAL SERVICE;41;N;53;32;Middleborough,_Massachusetts;Middleborough,_Massachusetts;;Massachusetts;70;W;54;43;Middleborough Center Historic District;Middleborough Center Historic District;00000685;hd;685;41.89222222222222;-70.91194444444444
HistoricPlace;Place;LandmarksOrHistoricalBuildings;Place;_Feature;owl#Thing;1990-03-02;1990-03-02;Multiple;Queen Anne;;;Local;41;N;53;11;Middleborough,_Massachusetts;Middleborough,_Massachusetts;;Massachusetts;70;W;53;46;Middleborough Waterworks;Middleborough Waterworks;90000129;hd;90000129;41.88638888888889;-70.89611111111111
HistoricPlace;Place;LandmarksOrHistoricalBuildings;Place;_Feature;owl#Thing;1990-03-09;1990-03-09;;;242793.85344;;;30;N;4;9;Florida;Middleburg,_Florida;Florida;Florida;81;W;51;36;Middleburg Historic District;Middleburg Historic District;90000313;hd;90000313;30.069166666666668;-81.86
HistoricPlace;Place;LandmarksOrHistoricalBuildings;Place;_Feature;owl#Thing;1982-10-29;1982-10-29;;Federal, Gothic Revival;364190.78016;;Local;38;N;58;8;Middleburg,_Virginia;US 50, VA 626 and 776, Middleburg, Virginia;;Virginia;77;W;44;9;Middleburg Historic District;Middleburg Historic District;82001823;hd;82001823;38.96888888888889;-77.73583333333333
HistoricPlace;Place;LandmarksOrHistoricalBuildings;Place;_Feature;owl#Thing;;;;;;;;30;N;3;3;Florida;Middleburg,_Florida;Florida;Florida;81;W;54;7;Middleburg MPS;Middleburg MPS;64500119;;64500119;30.050833333333333;-81.90194444444444
HistoricPlace;Place;LandmarksOrHistoricalBuildings;Place;_Feature;owl#Thing;1990-03-09;1990-03-09;;;;www.middleburgumc.org/historicchapel;Middleburg United Methodist Church;30;N;4;4;Florida;Middleburg,_Florida;Florida;Florida;81;W;51;46;Methodist Episcopal Church at Black Creek;Methodist Episcopal Church at Black Creek;90000318;;90000318;30.067777777777778;-81.86277777777778
HistoricPlace;Place;LandmarksOrHistoricalBuildings;Place;_Feature;owl#Thing;2007-04-25;2007-04-25;;;;Cedar Grove Cemetery in Middlebush;;40;N;29;50;New_Jersey;Middlebush, New Jersey;;;74;W;31;41;Middlebush Village Historic District;Middlebush Village Historic District;07000384;;7000384;40.49722222222222;-74.52805555555555
HistoricPlace;Place;LandmarksOrHistoricalBuildings;Place;_Feature;owl#Thing;1985-07-11;1985-07-11;;Late Victorian, Federal, Carpenter Gothic;89024.412928;Ca. 1850 Carpenter Cothic Cottage, August 2010;Local;42;N;41;14;Middlefield,_New_York;CR 35, Rezen, Whiteman, and Long Patent Rds., Middlefield, New York;;New York;74;W;50;29;Middlefield Hamlet Historic District;Middlefield Hamlet Historic District;85001523;hd;85001523;42.687222222222225;-74.84138888888889
HistoricPlace;Place;LandmarksOrHistoricalBuildings;Place;_Feature;owl#Thing;1975-08-12;1975-08-12;Multiple;Second Empire, Italianate, and Gothic Revival;364190.78016;From a 1907 postcard: \Our streets here are extra wide, plenty of grass between walks and curbs. Beautiful old trees. Packs of love and greetings to all, Carl\;Private and Local;;;;;Middletown,_Connecticut;Union Park area, on S. Main, Crescent, Pleasant, and Church Sts., Middletown, Connecticut;;Connecticut;;;;;Middletown South Green Historic District;Middletown South Green Historic District;75001922;hd;75001922;41.556;-72.649
HistoricPlace;Place;LandmarksOrHistoricalBuildings;Place;_Feature;owl#Thing;1980-03-13;1980-03-13;Unknown;No Style Listed;;;Private;39;N;18;13;Middleway,_West_Virginia;Middleway,_West_Virginia;;West Virginia;77;W;58;58;Middleway Historic District;Middleway Historic District;80004025;hd;80004025;39.30361111111111;-77.98277777777778
HistoricPlace;Place;LandmarksOrHistoricalBuildings;Place;_Feature;owl#Thing;2001-11-29;29;;Greek Revival, Queen Anne, late Victorian, Spanish Colonial Revival;1889745.492608;;State;30;N;40;60;Mobile,_Alabama;Roughly bounded by Taylor Ave., US 90, Houston St., Kenneth St., US 98, and Florida St., Mobile, Alabama;;Alabama;88;W;5;19;Midtown Historic District;Midtown Historic District;01001293;hd;1001293;30.683283333333332;-88.08873333333334
HistoricPlace;Place;LandmarksOrHistoricalBuildings;Place;owl#Thing;;1978-07-07;1978-07-07;Multiple;Late Gothic Revival, Gothic, Late Victorian;310776.1324032;;Local;;;;;St._Louis,_Missouri;Lendell and Grand Blvds., St. Louis, Missouri;;Missouri;;;;;Midtown Historic District;Midtown Historic District;78003392;hd;78003392;;
HistoricPlace;Place;LandmarksOrHistoricalBuildings;Place;_Feature;owl#Thing;2008-11-26;2008-11-26;Albert_Kahn_(architect);;35205.1087488;Looking north along Woodward;State;42;N;20;44;Detroit;Michigan;2951;Michigan;83;W;3;24;Midtown Woodward Historic District;Midtown Woodward Historic District;08001106;hd;8001106;42.345416666666665;-83.05652777777777
HistoricPlace;Place;LandmarksOrHistoricalBuildings;Place;owl#Thing;;1973-03-01;1973-03-01;;;80931.28448;Midway Church;Private;;;;;Midway,_Georgia;U.S._Route_84_in_Georgia;Jct. U.S. 17 and GA 38, Midway, Georgia;USA Georgia;;;;;Midway Historic District;Midway Historic District;73000625;hd;73000625;;
HistoricPlace;Place;LandmarksOrHistoricalBuildings;Place;owl#Thing;;1978-11-17;1978-11-17;"Lacefield,R.W.; Et al.";Greek Revival, Gothic, Italianate;;East side;Local;;;;;Midway,_Kentucky;Midway,_Kentucky;;Kentucky;;;;;Midway Historic District;Midway Historic District;78001415;hd;78001415;;
HistoricPlace;Place;LandmarksOrHistoricalBuildings;Place;_Feature;owl#Thing;1998-05-29;1998-05-29;;;121396.92672;;;27;N;24;39;Florida;Sarasota,_Florida;Florida;Florida;82;W;32;45;Midway Subdivision Historic District;Midway Subdivision Historic District;98000587;hd;98000587;27.410833333333333;-82.54583333333333
HistoricPlace;Place;LandmarksOrHistoricalBuildings;Place;_Feature;owl#Thing;2002-09-06;2002-09-06;Olmsted, Frederick Law, Jr.;Shingle Style, Colonial Revival;52605.334912;Pease House, in 2010;State;41;N;48;30;Torrington,_Connecticut;Roughly along Migeon Ave. and parts of Forest St., Torrington, Connecticut;;Connecticut;73;W;7;46;Migeon Avenue Historic District;Migeon Avenue Historic District;02000913;hd;2000913;41.80833333333333;-73.12944444444445
HistoricPlace;Place;LandmarksOrHistoricalBuildings;Place;_Feature;owl#Thing;1970-10-15;1970-10-15;;;;;;29;N;48;54;United_States;Val_Verde_County,_Texas;United_States;Texas;101;W;33;4;Mile Canyon;Mile Canyon;70000773;hd;70000773;29.815;-101.55111111111111
HistoricPlace;Place;LandmarksOrHistoricalBuildings;Place;_Feature;owl#Thing;1979-07-05;1979-07-05;Stockhill, George;;;;State;46;N;24;33;800;;;Montana;105;W;50;48;Miles City Steam Laundry;Miles City Steam Laundry;79001400;;79001400;46.409166666666664;-105.84666666666666
HistoricPlace;Place;LandmarksOrHistoricalBuildings;Place;_Feature;owl#Thing;1979-09-26;1979-09-26;;;;;State;46;N;24;22;West of Miles City on Pumping Plant Rd..;;;Montana;105;W;52;5;Miles City Waterworks Building and Pumping Plant Park;Miles City Waterworks Building and Pumping Plant Park;79003723;;79003723;46.40611111111111;-105.86805555555556
HistoricPlace;Place;LandmarksOrHistoricalBuildings;Place;owl#Thing;;1998-07-23;;;;89024.412928;;;;;;;Milford,_Pennsylvania;;;;;;;;Milford Historic District;;98000898;;;;
HistoricPlace;Place;LandmarksOrHistoricalBuildings;Place;_Feature;owl#Thing;2002-10-22;2002-10-22;;Greek Revival, Late Victorian;;;Local;42;N;22;31;Hatfield,_Massachusetts;Hatfield,_Massachusetts;;Massachusetts;72;W;36;47;Mill--Prospect Street Historic District;Mill--Prospect Street Historic District;02001188;hd;2001188;42.375277777777775;-72.61305555555556
HistoricPlace;Place;LandmarksOrHistoricalBuildings;Place;_Feature;owl#Thing;1991-04-19;1991-04-19;;Colonial Revival, Bungalow/Craftsman;36419.078016;;Private;41;N;6;47;Westport,_Connecticut;Between Compo Mill Cove and Long Island Sound, Westport, Connecticut;;Connecticut;73;W;20;32;Mill Cove Historic District;Mill Cove Historic District;91000392;hd;91000392;41.113055555555555;-73.34222222222222
HistoricPlace;Place;LandmarksOrHistoricalBuildings;Place;_Feature;owl#Thing;1980-12-10;1980-12-10;Multiple;Greek Revival;404656.4224;;State;39;N;20;45;Bunker_Hill,_West_Virginia;Runs along Mill Creek extending both east and west of Bunker Hill, Bunker Hill, West Virginia;;West Virginia;78;W;3;41;Mill Creek Historic District;Mill Creek Historic District;80004420;hd;80004420;39.34583333333333;-78.06138888888889
HistoricPlace;Place;LandmarksOrHistoricalBuildings;Place;owl#Thing;;1984-11-01;1984;;;;;Private;;;;;Ohio;Woodsdale,_Ohio;Ohio;;;;;;Mill Office and Post Office;Mill Office and Post Office;84000214;;84000214;;
HistoricPlace;Place;LandmarksOrHistoricalBuildings;Place;_Feature;owl#Thing;1972-02-07;1987-05-21;Unknown;Greek Revival, Italianate, Queen Anne;109257.234048;Houses on North Clover Street, 2008;Private businesses and residences;41;N;42;24;New_York;Poughkeepsie,_New_York;Poughkeepsie_(city),_New_York;New York;73;W;56;1;Historic District;Mill Street-North Clover Street;72000834 (original);hd;72000834;41.70666666666666;-73.9336111111111
HistoricPlace;Place;LandmarksOrHistoricalBuildings;Place;_Feature;owl#Thing;1986-04-22;1986-04-22;;Pueblo;;;;25;N;49;4;Florida;Miami_Springs,_Florida;Florida;Florida;80;W;17;43;Millard-McCarty House;Millard-McCarty House;86000872;;86000872;25.817777777777778;-80.29527777777778
HistoricPlace;Place;LandmarksOrHistoricalBuildings;Place;_Feature;owl#Thing;1966-10-15;1966-10-15;;;;Burial Mounds #1 and #2;State;;;;;Mille_Lacs_County,_Minnesota;Mille_Lacs_County,_Minnesota;;Minnesota;;;;;Kathio Site;Kathio Site;66000403;nhld;66000403;46.1288485;-93.7405269
HistoricPlace;Place;LandmarksOrHistoricalBuildings;Place;_Feature;owl#Thing;1983-07-07;1983-07-07;;Late Victorian;;;Private;41;N;31;38;Davenport,_Iowa;724;;Iowa;90;W;34;38;Miller Building;Miller Building;83002471;;83002471;41.52722222222222;-90.57722222222222
HistoricPlace;Place;LandmarksOrHistoricalBuildings;Place;_Feature;owl#Thing;2000-05-16;2000-05-16;Eero_Saarinen;;;Southern entrance;Private;39;N;13;38;Columbus,_Indiana;Columbus,_Indiana;;Indiana;85;W;55;23;Miller House;Miller House;00000706;nhl;706;39.227222222222224;-85.92305555555555
HistoricPlace;Place;LandmarksOrHistoricalBuildings;Place;_Feature;owl#Thing;1976-06-17;1976-06-17;;Greek Revival, Federal;50582.0528;Miller Place Academy, December 2008;Private;40;N;57;30;Miller_Place,_New_York;N. Country Rd., Miller Place, New York;;New York;72;W;59;56;Miller Place Historic District;Miller Place Historic District;76001281;hd;76001281;40.958333333333336;-72.99888888888889
HistoricPlace;Place;LandmarksOrHistoricalBuildings;Place;_Feature;owl#Thing;1986-03-25;1986-03-25;;Colonial Revival, Bungalow/craftsman, Late Victorian;513913.656448;;Local;40;N;53;34;Millheim,_Pennsylvania;PA 45 and PA 445, Millheim, Pennsylvania;;Pennsylvania;77;W;28;38;Millheim Historic District;Millheim Historic District;86000787;hd;86000787;40.89277777777778;-77.47722222222222
HistoricPlace;Place;LandmarksOrHistoricalBuildings;Place;owl#Thing;;1986-05-15;1986-05-15;Charles_Brigham;;;;;;;;;Fairhaven,_Massachusetts;Fairhaven,_Massachusetts;45;;;;;;Millicent Library;Millicent Library;86001051;;86001051;;
HistoricPlace;Place;LandmarksOrHistoricalBuildings;Place;_Feature;owl#Thing;2007-09-14;2007-09-14;"Weston, Frank; McDonough, T.M.; Smith, George L.";Late Victorian, Late 19th And 20th Century Revivals;;;State;42;N;10;3;Millis,_Massachusetts;Millis,_Massachusetts;;Massachusetts;71;W;21;36;Millis Center Historic District;Millis Center Historic District;07000944;hd;7000944;42.1675;-71.36
